-0.09172039	0.14982441	-0.0051090466	0.017010774	-0.034294255	0.023704723	-0.0054760897	0.044508968	0.011187181	0.07370116	-0.047504682	0.004342225	0.0228908	0.10563672	0.04395525	-0.026083045
-0.042188965	0.045189265	0.097435065	0.033217188	0.003343195	-0.000650144	-0.06903697	-0.019968238	-0.00896942	0.0055349306	0.040143646	0.026735095	0.06080938	0.12803614	0.0127716595	-0.07100653
-0.01415435	0.038635977	0.07002051	0.08412158	0.011782373	0.007118721	-0.04030531	-0.021124644	-0.015145135	0.09367019	-0.17620057	-0.05505346	0.08848281	0.11654204	-0.076232865	-0.016222566
-0.028910844	0.0558238	0.00027543554	0.097470544	-0.06879203	-0.008695761	-0.050303623	-0.02971926	-0.02286726	0.076589145	0.013433842	0.009431411	-0.046601795	0.12688479	-0.070600785	-0.017944233
-0.013640759	0.07813406	0.05819007	0.060915984	0.047784477	-0.042949848	-0.057496537	-0.027955163	-0.037876967	0.071710795	-0.024027865	-0.0057717585	-0.004618235	0.047355007	0.05883672	0.018693786
-0.018536162	0.026438577	0.012393149	0.05051895	-0.05810802	-0.07999412	-0.05951312	0.05896352	-0.09022712	-0.039859973	-0.020028403	0.045743298	0.048541192	0.09456914	0.075113036	-0.061355624
0.038872994	0.02877709	0.09306326	0.15447327	-0.016028969	-0.047656015	-0.14046896	-0.03735546	0.006635869	0.03388606	-0.10103755	0.024231862	-0.03216921	0.15329807	0.05782647	0.009992801
0.018561957	0.005088886	0.09272737	0.13330777	-0.10206276	-0.014873597	-0.01250717	-0.035515804	0.024047852	0.04697799	0.02940928	0.067943245	0.010224655	0.06635184	-0.004616528	0.058282115
0.040150102	0.048548218	0.063398235	-0.029188778	0.006768144	-0.008920754	-0.12560025	-0.025436316	-0.06463693	-0.0048420127	-0.043762203	0.10077793	0.019927647	0.12954602	0.027386595	0.025216458
-0.0010190146	0.061906118	0.10547477	-0.021188883	-0.04233029	0.0029606498	-0.01630609	-0.08689067	-0.0013156448	0.051562715	-0.08352348	0.049679223	-0.066768914	0.12154224	-0.1173969	0.015009777
-0.05948067	0.11350535	-0.017960934	0.045368884	0.03545954	-0.017889634	-0.030098438	-0.030907882	-0.045121927	0.08012893	-0.059497226	0.046851814	0.0033708415	0.086214356	0.00081152737	-0.049449828
-0.048319455	0.14160293	0.0607016	0.14454296	-0.087293305	0.016144894	-0.035747547	-0.06870967	-0.010690587	-0.008431579	0.08486849	0.041642718	-0.14397816	0.08056283	-0.0007229143	0.04129239
-0.030333566	-0.0022898414	0.00472711	0.08610799	-0.028662901	-0.014756332	-0.08501084	-0.07861402	-0.0902678	0.084115334	-0.03838668	-0.005494321	-0.0050098686	0.024190614	0.03325473	-0.00845506
-0.05689245	0.115632154	0.101074	0.122161366	-0.077956796	0.024087742	-0.055866875	0.1286283	0.0253905	0.13107608	0.039679226	-0.0034364834	0.06742625	0.10461749	0.048755836	0.06566525
-0.080428466	0.05322745	0.012715522	0.056614235	0.08419223	0.046347167	-0.02730537	-0.22238792	-0.15139459	-0.0054682456	0.05434592	0.019610057	-0.017038967	0.07755412	-0.04371023	0.09663515
-0.05180298	0.11054931	0.019258497	0.12116018	-0.03235447	-0.085358486	-0.10958785	0.021055685	0.043802038	-0.021644427	-0.030146748	0.062068075	0.012013347	0.081796035	0.012643577	-0.04705262
0.07529315	-0.07053105	0.01697107	0.1270062	-0.031527776	-0.085116	0.09365179	-0.06282402	0.035536963	-0.033031676	0.022555692	0.04587085	0.041170727	0.11800467	0.00026660602	-0.01704852
-0.008612319	0.06645299	-0.059763305	0.091203555	-0.1342802	-0.0073640784	-0.03894004	-0.12948783	0.039562244	0.05777679	0.029504618	0.006895414	0.03197094	0.1443888	-0.12131332	-0.057074614
-0.04081831	0.062610924	0.039590277	-0.028629418	-0.028353285	-0.056123093	-0.13077627	-0.042846587	-0.038040694	-0.030720823	-0.042243578	0.02358838	0.053511627	0.07238018	0.10032813	-0.079229765
-0.05366521	0.0085516	-0.028498694	0.08148062	0.046718	-0.009483954	-0.063040376	0.049944583	0.037372243	-0.014016562	-0.033202857	-0.026814064	0.0036859782	0.12910676	-0.07600024	0.061114464
0.03440835	0.03207847	-0.04002394	0.18845332	0.003990469	0.0054462664	-0.17713961	0.08282354	0.0072723706	0.022212477	-0.042223617	-0.007474191	0.028431436	-0.0046204207	0.005970069	0.022230843
0.01576812	-0.06768422	-0.030462625	-0.023349447	-0.058628026	0.05917749	-0.19009626	-0.023334375	-0.024230635	0.048404574	0.02162079	0.024310783	0.074654646	0.12191142	-0.035328988	-0.03275841
-0.11311639	0.036127847	0.049284335	-0.056089826	0.151637	0.011538999	0.032823693	-0.06529943	-0.005129484	-0.099580236	-0.013011218	0.071800224	0.009396859	0.2219507	-0.041979857	-0.07077276
0.0071598333	0.08955544	-0.024561659	0.007058121	-0.069756076	0.08937347	-0.19808717	0.013766996	0.089376576	-0.033214834	0.020283552	0.020530192	0.09636267	-0.0067920615	0.034490325	-0.04521534
0.09114475	0.0048241992	0.012093676	-0.031493664	-0.062004533	0.032010335	-0.045959596	0.009007889	-0.11658749	-0.086009696	0.0915863	0.028616631	-0.0435418	0.12846024	-0.013619207	0.07472755
-0.03010219	-0.050522044	-0.029246321	0.055015378	0.14663318	0.059337255	0.023197861	0.007818435	0.061897296	-0.01951867	0.05218916	0.064384304	0.050810933	0.042574625	0.022738602	-0.03464106
0.024266325	0.06498073	-0.007366343	0.037697475	0.091472775	-0.093584605	0.040229674	0.028358297	-0.19783866	-0.03075236	0.04978839	0.0015452066	0.02428651	0.07963254	0.04336141	-0.001012726
0.017999113	0.0346695	0.0278911	-0.078498736	-0.09313103	-0.078049175	-0.21034844	0.09187224	-0.031237585	-0.01088742	0.02121656	-0.048517708	-0.011540893	0.025970213	0.10702474	0.070652924
0.025773507	0.15015355	0.012843424	-0.040330052	-0.10167856	-0.0111250775	-0.018822705	0.005885409	-0.17978784	0.041498497	-0.054273743	-0.027238578	0.11552501	-0.0703651	0.09118837	-0.0036604593
-0.09335374	-0.016148388	0.061311185	0.040518027	-0.0551588	0.08829587	-0.088694595	-0.031511374	-0.059383076	0.06973796	-0.054635644	0.006607501	0.018110333	-0.057617206	0.014300625	0.0042833635
0.025338167	0.036634892	0.049699176	0.0021236502	-0.01311477	-0.05220986	-0.09841588	-0.09451474	0.076062545	-0.014133023	-0.019473556	-0.082211114	-0.010374779	-0.0066795982	-0.0113211125	-0.0337345
-0.025122771	0.05603626	0.019407235	0.102935374	-0.036058445	0.05405075	-0.021420073	-0.12834893	-0.08314483	-0.002709049	0.02040007	-0.10268863	0.013471914	-0.024357898	0.033823185	0.004971795
0.0161902	-0.008548825	-0.019373816	0.064326696	-0.0023428567	-0.021635195	-0.08370349	-0.02432832	0.02405817	0.081822574	-0.11308262	0.12012038	0.10236545	-0.030056316	0.03377114	-0.14583111
-0.114757	0.03656279	0.043979663	0.080175	-0.03186212	0.043037944	0.060655642	0.11884474	-0.07114479	0.072734155	-0.11649715	-0.051186286	0.08800382	-0.11587927	0.13515903	-0.08618845
-0.050414097	0.12806591	-0.09606738	0.023515996	0.032271266	0.022040557	-0.08281002	-0.05620682	-0.009899295	-0.07841028	0.07259706	0.07978373	-0.0022439053	0.03409343	-0.000829769	-0.004000036
-0.031052362	-0.112225406	0.048256133	-0.024759606	0.1036375	-0.0076820087	-0.048397414	0.013630703	-0.09573739	0.0032625275	-0.04455086	-0.04477633	0.049234282	0.16791254	0.059412666	0.09354943
-0.13162152	0.030697612	0.038552355	-0.04963142	-0.05835167	-0.028292302	0.08592666	-0.07544977	-0.08118782	-0.041813426	-0.017685298	-0.046739306	-0.061362926	-0.006147592	0.0061082537	-0.027147558
-0.014164271	-0.08305102	0.20947748	-0.018340455	-0.0075348145	-0.0623723	-0.20488471	0.02439377	-0.07257626	0.047431733	0.0013331908	-0.011099642	0.10635456	-0.0045992364	-0.036392722	0.10192243
-0.008077459	-0.05025481	0.09611655	0.043668125	-0.08621223	-0.015987575	-0.0073824837	-0.058485538	0.06662287	0.131388	-0.061596196	0.10324791	0.033564188	0.025902674	0.045111317	0.044816166
-0.16463202	-0.016108034	-0.030189326	-0.071709074	-0.040288836	0.12693179	-0.028146522	0.023739213	-0.014254534	-0.08775634	-0.026811138	0.019843433	-0.026506063	-0.06943373	-0.03267505	-0.05550958
-0.058177404	0.037916247	-0.040505957	0.02874983	-0.11582528	0.19452655	0.0007275727	-0.067859024	-0.020957544	-0.010979131	0.010357655	-0.06248804	-0.0216765	0.1559663	0.05386889	0.040799264
0.053693995	-0.018371379	-2.585321e-05	-0.03858896	-0.051400825	-0.08898962	-0.0520438	0.054396134	0.06302698	0.10476529	0.0066727535	0.07755536	0.0077055213	0.06244343	0.0024365177	0.018895429
0.059313867	0.0874266	0.023211263	-0.027308611	-0.123680696	-0.0055439416	-0.08505742	-0.03406294	-0.06267987	-0.015271831	0.030221706	0.030596772	0.12611564	0.044949032	0.052250907	0.02722264
-0.09401741	0.03647716	-0.013505008	0.06283291	0.0025625664	-0.010258816	0.04199009	-0.10078415	-0.12356864	0.1342327	0.053050846	-0.04106781	-0.004860118	0.051401325	0.12962943	-0.024685368
0.12300812	-0.052626245	0.029047804	-0.033373076	0.02823755	-0.04570135	0.11674355	-0.026702885	0.04563352	-0.0045721005	0.073330045	0.029155625	0.060566504	0.09641011	0.015442627	-0.003826359
-0.040290266	-0.039744414	0.0024697126	0.28399608	-0.05504209	0.016914172	0.0013792219	-0.14604561	-0.10144493	0.019343631	-0.031859353	0.011458335	0.0725325	-0.14801477	0.053067837	-0.0008634275
0.036093187	0.021854194	0.026233383	0.12615018	0.0066147842	0.034536403	-0.051787145	0.03242122	0.07036957	0.036326244	0.009921411	0.038824014	-0.009175955	0.01742811	-0.06149454	-0.034586057
0.118230045	0.001950776	0.016711202	0.046569526	0.014875017	0.014129461	0.0106970435	0.03506909	-0.06846924	-0.0068062977	0.019852906	0.0059927236	0.047097355	0.10256157	-0.03409009	0.07766796
0.08275026	0.022890976	-0.028681707	0.01562966	-0.09562782	-0.07308472	-0.07078599	-0.0027687189	0.019358585	0.067770354	0.017520163	-0.10645753	0.105813004	-0.030993193	0.0033073272	-0.08152382
-0.12987864	0.08461171	0.0077434904	-0.10689429	-0.03891685	0.09415283	0.05204491	-0.117651045	-0.030055862	0.022439422	-0.02217585	0.04876464	0.14878984	0.025015727	-0.0053050905	-0.1413041
-0.0146656195	-0.1181092	0.17186874	0.17224646	0.12858394	0.019186238	-0.031602073	0.08992964	-0.021464229	0.0335946	0.035520803	0.023751643	-0.121073164	0.1302158	0.022698393	0.09423869
-0.08643055	-0.08570229	0.0043958477	-0.006325044	0.056211136	0.11298452	0.020240348	-0.054479674	-0.02129944	-0.10762554	-0.090628006	0.10659848	0.014911383	0.08767548	0.052081004	-0.114617415
